design,category,top,recipe,is_winner,cells,area_um2,wns_ns,tns_ns,abc_delay_ps,runtime_s,status,error
mul32_mac,datapath,mul32_mac,delay_aggressive,0,4955,32675.09,-12.616,-180.616,19612.19,8.4,ok,
fir8,dsp,fir8,yosys_default,0,1852,13985.91,-1.661,-8.755,12139.15,1.0,ok,
fir8,dsp,fir8,delay_choice_deep_v3,0,1882,14412.57,-0.018,-0.038,10439.42,1.1,ok,
fir8,dsp,fir8,orfs_speed,0,1877,14362.52,0.322,0.000,10363.48,1.1,ok,
fir8,dsp,fir8,delay_choice_deep_bb,0,1932,14815.46,0.093,0.000,10459.98,1.1,ok,
fir8,dsp,fir8,delay_choice_deep_v2,1,1877,14371.28,0.367,0.000,10375.88,1.2,ok,
fir8,dsp,fir8,delay_choice_deep,0,1877,14341.25,0.340,0.000,10394.05,1.2,ok,
fir8,dsp,fir8,delay_choice_deep_v4,0,1951,14816.71,-0.518,-2.096,11169.28,1.3,ok,
fir8,dsp,fir8,area_safe,0,1826,13758.20,-1.095,-4.545,11786.76,1.5,ok,
fir8,dsp,fir8,balanced_resyn,0,1844,14002.18,-0.239,-0.360,10753.72,1.6,ok,
fir8,dsp,fir8,area_classic,0,1847,13893.32,-1.326,-6.100,12019.85,1.6,ok,
fir8,dsp,fir8,area_lut6,0,1832,13794.48,-1.150,-6.171,11841.95,1.7,ok,
fir8,dsp,fir8,delay_triple,0,1912,14600.25,-0.146,-0.146,10451.80,2.1,ok,
fir8,dsp,fir8,balanced_resyn2x,0,1830,14096.02,-0.171,-0.500,10791.24,2.2,ok,
fir8,dsp,fir8,delay_iter_heavy,0,1912,14281.20,0.079,0.000,10376.57,2.5,ok,
fir8,dsp,fir8,area_max,0,1807,13674.36,-1.281,-7.115,11889.76,2.6,ok,
fir8,dsp,fir8,delay_aggressive,0,1805,13869.55,-1.102,-4.726,11527.17,3.3,ok,
aes_round,crypto,aes_round,yosys_default,0,9447,53550.11,1.170,0.000,5047.02,5.3,ok,
aes_round,crypto,aes_round,orfs_speed,0,9666,55918.63,1.265,0.000,5190.01,5.4,ok,
aes_round,crypto,aes_round,delay_choice_deep_v3,0,9563,57296.20,1.397,0.000,4991.75,5.5,ok,
aes_round,crypto,aes_round,delay_choice_deep,0,9666,55986.20,1.272,0.000,5160.23,5.8,ok,
aes_round,crypto,aes_round,delay_choice_deep_v4,0,9477,55151.64,1.010,0.000,5205.92,5.8,ok,
aes_round,crypto,aes_round,delay_choice_deep_bb,0,9440,55429.41,1.047,0.000,5125.37,6.0,ok,
aes_round,crypto,aes_round,delay_choice_deep_v2,0,9666,55986.20,1.272,0.000,5160.23,6.1,ok,
aes_round,crypto,aes_round,balanced_resyn,0,9626,52540.39,1.350,0.000,5022.35,6.6,ok,
aes_round,crypto,aes_round,area_safe,0,9577,53219.79,1.357,0.000,5003.80,7.2,ok,
aes_round,crypto,aes_round,area_classic,0,9273,49650.12,1.001,0.000,5443.96,7.4,ok,
aes_round,crypto,aes_round,area_lut6,0,9562,51007.67,0.972,0.000,5240.92,7.7,ok,
aes_round,crypto,aes_round,balanced_resyn2x,1,9475,53537.60,1.422,0.000,4947.16,9.4,ok,
aes_round,crypto,aes_round,delay_triple,0,9486,53426.24,1.251,0.000,4986.31,9.9,ok,
aes_round,crypto,aes_round,area_max,0,9237,51076.49,1.392,0.000,4996.23,10.8,ok,
aes_round,crypto,aes_round,delay_iter_heavy,0,9484,54144.43,1.384,0.000,4917.86,12.1,ok,
aes_round,crypto,aes_round,delay_aggressive,0,9359,51421.82,1.374,0.000,4982.58,13.7,ok,
sha256_core,crypto,sha256_core,delay_choice_deep_v3,0,8930,68291.75,-0.484,-1.484,11768.57,3.2,ok,
sha256_core,crypto,sha256_core,orfs_speed,0,8788,67689.92,-0.214,-0.446,11735.33,3.5,ok,
sha256_core,crypto,sha256_core,yosys_default,0,8274,66212.25,-3.267,-64.325,14701.58,3.5,ok,
sha256_core,crypto,sha256_core,delay_choice_deep_v4,0,8538,66718.99,-1.967,-24.974,13231.75,3.7,ok,
sha256_core,crypto,sha256_core,delay_choice_deep,0,8788,67689.92,-0.214,-0.446,11735.33,3.8,ok,
sha256_core,crypto,sha256_core,delay_choice_deep_bb,0,8532,66825.34,-1.847,-22.759,13274.88,3.9,ok,
sha256_core,crypto,sha256_core,delay_choice_deep_v2,0,8788,67689.92,-0.214,-0.446,11735.33,4.0,ok,
sha256_core,crypto,sha256_core,area_safe,0,8076,64139.01,-2.975,-54.209,14508.29,4.6,ok,
sha256_core,crypto,sha256_core,balanced_resyn,0,8685,66829.09,-0.807,-2.780,12056.30,4.7,ok,
sha256_core,crypto,sha256_core,area_lut6,0,7821,63659.80,-3.070,-64.615,14413.62,4.9,ok,
sha256_core,crypto,sha256_core,area_classic,0,8156,64475.59,-3.120,-63.994,14529.24,4.9,ok,
sha256_core,crypto,sha256_core,delay_triple,1,8316,65979.53,-0.074,-0.074,11686.03,6.2,ok,
sha256_core,crypto,sha256_core,balanced_resyn2x,0,8673,66343.63,-0.887,-5.257,12123.46,6.7,ok,
sha256_core,crypto,sha256_core,area_max,0,8090,63821.21,-3.038,-54.237,14436.90,7.3,ok,
sha256_core,crypto,sha256_core,delay_iter_heavy,0,8304,65625.44,-0.334,-0.835,11677.99,7.6,ok,
sha256_core,crypto,sha256_core,delay_aggressive,0,8036,63905.04,-2.727,-43.457,14245.06,9.4,ok,
crc32_8,logic,crc32_8,delay_choice_deep_v3,0,198,2253.41,-0.146,-0.347,2961.02,0.2,ok,
crc32_8,logic,crc32_8,delay_choice_deep_v4,0,180,2088.25,-0.359,-1.839,3316.03,0.2,ok,
crc32_8,logic,crc32_8,delay_choice_deep_bb,0,182,2149.56,-0.304,-1.648,3186.79,0.3,ok,
crc32_8,logic,crc32_8,delay_choice_deep,0,198,2250.91,-0.131,-0.877,3135.59,0.3,ok,
crc32_8,logic,crc32_8,orfs_speed,0,198,2250.91,-0.131,-0.877,3135.59,0.2,ok,
crc32_8,logic,crc32_8,balanced_resyn,0,231,2140.80,-0.242,-0.797,3120.19,0.3,ok,
crc32_8,logic,crc32_8,area_safe,0,249,2304.71,-0.243,-0.825,3134.70,0.3,ok,
crc32_8,logic,crc32_8,delay_choice_deep_v2,0,198,2250.91,-0.131,-0.877,3135.59,0.3,ok,
crc32_8,logic,crc32_8,yosys_default,0,220,2157.07,-0.234,-0.519,3175.36,0.2,ok,
crc32_8,logic,crc32_8,area_classic,0,247,2208.37,-0.175,-0.783,3122.14,0.3,ok,
crc32_8,logic,crc32_8,area_lut6,0,244,2148.31,-0.202,-0.670,3191.21,0.3,ok,
crc32_8,logic,crc32_8,delay_triple,1,220,2153.32,-0.030,-0.056,3004.45,0.3,ok,
crc32_8,logic,crc32_8,balanced_resyn2x,0,227,2152.06,-0.329,-0.549,3100.71,0.3,ok,
crc32_8,logic,crc32_8,delay_iter_heavy,0,220,2164.58,-0.142,-0.368,3024.11,0.3,ok,
crc32_8,logic,crc32_8,area_max,0,239,2250.91,-0.267,-0.753,3031.39,0.3,ok,
crc32_8,logic,crc32_8,delay_aggressive,0,234,2145.81,-0.309,-1.104,3116.22,0.5,ok,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_bb,0,379,3015.39,-0.688,-4.314,4988.13,0.3,ok,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_v3,1,393,3065.44,-0.430,-4.196,4809.73,0.3,ok,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_v4,0,379,3015.39,-0.688,-4.314,4988.13,0.3,ok,
rr_arbiter16,logic,rr_arbiter16,area_classic,0,389,3123.00,-0.513,-6.246,5016.10,0.4,ok,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep,0,405,3051.68,-0.723,-6.382,5286.14,0.4,ok,
rr_arbiter16,logic,rr_arbiter16,area_safe,0,387,3039.16,-0.479,-1.261,4870.92,0.4,ok,
rr_arbiter16,logic,rr_arbiter16,area_lut6,0,404,2989.12,-0.983,-12.796,5232.68,0.4,ok,
rr_arbiter16,logic,rr_arbiter16,balanced_resyn,0,403,3050.43,-0.611,-3.239,4919.13,0.4,ok,
rr_arbiter16,logic,rr_arbiter16,balanced_resyn2x,0,406,2991.62,-0.831,-6.071,5128.38,0.4,ok,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_v2,0,405,3051.68,-0.723,-6.382,5286.14,0.5,ok,
rr_arbiter16,logic,rr_arbiter16,orfs_speed,0,405,3051.68,-0.723,-6.382,5286.14,0.5,ok,
rr_arbiter16,logic,rr_arbiter16,yosys_default,0,387,2951.58,-0.466,-1.704,5002.39,0.4,ok,
rr_arbiter16,logic,rr_arbiter16,delay_triple,0,387,3044.17,-0.653,-7.099,5121.29,0.6,ok,
rr_arbiter16,logic,rr_arbiter16,area_max,0,382,3052.93,-0.893,-12.558,5191.48,0.6,ok,
rr_arbiter16,logic,rr_arbiter16,delay_iter_heavy,0,389,2915.30,-0.867,-9.361,5252.57,0.7,ok,
rr_arbiter16,logic,rr_arbiter16,delay_aggressive,0,395,2870.25,-0.694,-7.449,5291.87,0.8,ok,
uart,control,uart,delay_choice_deep_bb,0,369,3458.32,-1.546,-8.875,4453.62,0.3,ok,
uart,control,uart,delay_choice_deep_v2,0,392,3783.63,-0.101,-0.866,2611.57,0.3,ok,
uart,control,uart,delay_choice_deep_v3,0,394,3817.41,0.035,0.000,2539.59,0.3,ok,
uart,control,uart,delay_choice_deep,0,392,3783.63,-0.101,-0.866,2611.57,0.3,ok,
uart,control,uart,area_classic,0,370,3370.73,-1.169,-13.304,4004.52,0.3,ok,
uart,control,uart,area_safe,0,379,3418.28,-1.373,-8.607,4214.09,0.3,ok,
uart,control,uart,yosys_default,0,381,3490.85,-1.461,-5.591,4270.83,0.3,ok,
uart,control,uart,area_lut6,0,375,3407.02,-1.629,-13.236,4457.46,0.4,ok,
uart,control,uart,delay_triple,0,389,3768.61,0.049,0.000,2672.22,0.4,ok,
uart,control,uart,delay_choice_deep_v4,0,378,3447.06,-1.546,-6.250,4453.70,0.4,ok,
uart,control,uart,balanced_resyn,0,393,3679.78,-0.134,-0.737,2716.65,0.4,ok,
uart,control,uart,balanced_resyn2x,0,396,3619.72,-0.266,-1.005,2911.59,0.4,ok,
uart,control,uart,area_max,0,363,3353.22,-1.545,-18.130,4451.44,0.4,ok,
uart,control,uart,orfs_speed,0,392,3783.63,-0.101,-0.866,2611.57,0.4,ok,
uart,control,uart,delay_iter_heavy,1,391,3764.86,0.054,0.000,2672.09,0.5,ok,
uart,control,uart,delay_aggressive,0,361,3354.47,-1.545,-9.791,4451.30,0.6,ok,
spi_master,control,spi_master,delay_choice_deep_v3,0,496,4973.52,-0.506,-14.026,3015.15,0.4,ok,
spi_master,control,spi_master,yosys_default,0,484,4774.58,0.017,0.000,2671.17,0.3,ok,
spi_master,control,spi_master,orfs_speed,0,477,4715.77,-0.378,-6.795,2898.60,0.4,ok,
spi_master,control,spi_master,delay_choice_deep,0,477,4715.77,-0.378,-6.795,2898.60,0.4,ok,
spi_master,control,spi_master,delay_choice_deep_v4,0,495,4956.00,-0.486,-13.699,3026.15,0.4,ok,
spi_master,control,spi_master,balanced_resyn,0,498,4839.64,-0.258,-6.514,2782.56,0.4,ok,
spi_master,control,spi_master,delay_choice_deep_v2,0,477,4715.77,-0.378,-6.795,2898.60,0.4,ok,
spi_master,control,spi_master,delay_choice_deep_bb,0,495,4956.00,-0.486,-13.699,3026.15,0.5,ok,
spi_master,control,spi_master,area_lut6,0,476,4805.86,0.126,0.000,2475.74,0.4,ok,
spi_master,control,spi_master,area_safe,0,485,4870.92,0.103,0.000,2438.18,0.5,ok,
spi_master,control,spi_master,area_classic,0,488,4837.14,-0.291,-4.551,2842.04,0.5,ok,
spi_master,control,spi_master,delay_triple,0,477,4670.73,-0.374,-7.016,2926.46,0.6,ok,
spi_master,control,spi_master,balanced_resyn2x,0,491,4863.41,-0.068,-0.211,2626.00,0.6,ok,
spi_master,control,spi_master,area_max,0,482,4792.10,0.001,0.000,2679.62,0.6,ok,
spi_master,control,spi_master,delay_iter_heavy,0,479,4685.74,-0.375,-7.236,2953.10,0.7,ok,
spi_master,control,spi_master,delay_aggressive,1,479,4868.42,0.203,0.000,2422.74,0.8,ok,
apb_timer,peripheral,apb_timer,delay_choice_deep_v3,1,1334,11347.13,-0.065,-3.265,3857.16,0.5,ok,
apb_timer,peripheral,apb_timer,orfs_speed,0,1343,11294.58,-0.079,-3.853,3787.87,0.5,ok,
apb_timer,peripheral,apb_timer,balanced_resyn,0,1352,11247.04,-1.357,-34.867,5115.02,0.6,ok,
apb_timer,peripheral,apb_timer,delay_choice_deep,0,1343,11305.84,-0.079,-3.853,3749.27,0.6,ok,
apb_timer,peripheral,apb_timer,delay_choice_deep_bb,0,1344,11352.14,-2.579,-96.265,6362.06,0.6,ok,
apb_timer,peripheral,apb_timer,yosys_default,0,1312,11033.08,-4.377,-144.266,8118.30,0.5,ok,
apb_timer,peripheral,apb_timer,delay_choice_deep_v2,0,1343,11305.84,-0.079,-3.853,3749.27,0.7,ok,
apb_timer,peripheral,apb_timer,area_classic,0,1391,11287.08,-3.462,-117.683,7199.03,0.6,ok,
apb_timer,peripheral,apb_timer,delay_choice_deep_v4,0,1351,11507.29,-0.990,-36.055,4850.55,0.7,ok,
apb_timer,peripheral,apb_timer,area_safe,0,1264,10707.77,-5.154,-142.360,8933.40,0.7,ok,
apb_timer,peripheral,apb_timer,area_lut6,0,1298,10802.86,-5.032,-154.481,8698.45,0.8,ok,
apb_timer,peripheral,apb_timer,delay_triple,0,1334,11195.74,-0.080,-1.620,3989.01,1.0,ok,
apb_timer,peripheral,apb_timer,balanced_resyn2x,0,1340,11207.00,-1.540,-40.671,5300.31,1.1,ok,
apb_timer,peripheral,apb_timer,area_max,0,1325,10951.75,-3.553,-133.528,7233.15,1.2,ok,
apb_timer,peripheral,apb_timer,delay_iter_heavy,0,1327,11144.44,-0.289,-8.806,4229.01,1.3,ok,
apb_timer,peripheral,apb_timer,delay_aggressive,0,1323,10994.29,-2.662,-96.693,6390.28,1.7,ok,
fifo_sync,memory,fifo_sync,delay_choice_deep_bb,0,2406,26248.92,-0.867,-307.690,3243.73,0.9,ok,
fifo_sync,memory,fifo_sync,delay_choice_deep_v4,0,2411,26241.42,-0.950,-307.951,3201.21,1.0,ok,
fifo_sync,memory,fifo_sync,delay_choice_deep_v3,0,2405,27333.72,-1.068,-445.584,3243.98,1.0,ok,
fifo_sync,memory,fifo_sync,orfs_speed,0,2407,26410.33,-1.302,-423.466,3488.63,1.0,ok,
fifo_sync,memory,fifo_sync,balanced_resyn,0,2404,26835.74,-0.766,-278.747,2920.78,1.1,ok,
fifo_sync,memory,fifo_sync,area_classic,0,2363,26952.10,-0.786,-319.885,2983.40,1.2,ok,
fifo_sync,memory,fifo_sync,yosys_default,0,2421,26656.82,-1.111,-399.662,3295.10,1.1,ok,
fifo_sync,memory,fifo_sync,area_safe,0,2392,26898.30,-0.680,-289.919,2911.73,1.3,ok,
fifo_sync,memory,fifo_sync,delay_choice_deep,0,2407,26426.60,-1.302,-416.343,3478.64,1.3,ok,
fifo_sync,memory,fifo_sync,delay_choice_deep_v2,0,2407,26426.60,-1.302,-416.343,3478.64,1.4,ok,
fifo_sync,memory,fifo_sync,balanced_resyn2x,0,2404,26730.64,-0.814,-326.042,2974.60,1.6,ok,
fifo_sync,memory,fifo_sync,area_lut6,1,2382,27948.05,-0.602,-229.472,2821.82,1.9,ok,
fifo_sync,memory,fifo_sync,area_max,0,2376,26760.67,-0.847,-331.280,2979.97,2.0,ok,
fifo_sync,memory,fifo_sync,delay_triple,0,2405,26628.04,-1.106,-319.695,3262.09,2.3,ok,
fifo_sync,memory,fifo_sync,delay_iter_heavy,0,2404,26849.50,-1.100,-405.819,3286.12,2.7,ok,
fifo_sync,memory,fifo_sync,delay_aggressive,0,2385,26887.04,-0.759,-308.180,2940.50,3.1,ok,
zx16_core_ahb,cpu,zx16_core_ahb,orfs_speed,0,2884,20201.88,-0.724,-52.470,7050.13,1.7,ok,
zx16_core_ahb,cpu,zx16_core_ahb,delay_choice_deep_v3,0,2891,19890.33,-0.916,-50.595,7143.65,1.8,ok,
zx16_core_ahb,cpu,zx16_core_ahb,delay_choice_deep_v4,0,2888,19969.15,-1.315,-121.298,7568.33,1.8,ok,
zx16_core_ahb,cpu,zx16_core_ahb,delay_choice_deep_bb,0,2880,20052.98,-0.955,-77.350,7235.53,1.9,ok,
zx16_core_ahb,cpu,zx16_core_ahb,delay_choice_deep,0,2884,20300.72,-0.724,-40.306,6976.38,1.9,ok,
zx16_core_ahb,cpu,zx16_core_ahb,delay_choice_deep_v2,0,2884,20347.01,-0.715,-39.785,6976.15,2.0,ok,
zx16_core_ahb,cpu,zx16_core_ahb,yosys_default,0,2830,19652.60,-2.028,-154.242,8189.96,2.0,ok,
zx16_core_ahb,cpu,zx16_core_ahb,balanced_resyn,0,2963,20895.04,-0.763,-58.294,6884.93,2.1,ok,
zx16_core_ahb,cpu,zx16_core_ahb,area_classic,0,2832,19595.04,-1.107,-80.216,7398.87,2.3,ok,
zx16_core_ahb,cpu,zx16_core_ahb,area_lut6,0,2828,19640.09,-1.223,-77.937,7565.35,2.5,ok,
zx16_core_ahb,cpu,zx16_core_ahb,area_safe,0,2794,19260.97,-1.667,-133.133,8010.36,2.6,ok,
zx16_core_ahb,cpu,zx16_core_ahb,balanced_resyn2x,0,2886,19752.69,-1.042,-69.275,7299.69,3.1,ok,
zx16_core_ahb,cpu,zx16_core_ahb,delay_triple,0,2853,20679.83,-0.408,-4.629,6365.56,3.3,ok,
zx16_core_ahb,cpu,zx16_core_ahb,area_max,0,2781,19307.27,-1.034,-66.439,7417.54,3.7,ok,
zx16_core_ahb,cpu,zx16_core_ahb,delay_iter_heavy,1,2845,20519.68,-0.173,-2.058,6398.06,3.8,ok,
zx16_core_ahb,cpu,zx16_core_ahb,delay_aggressive,0,2812,19294.76,-1.079,-57.695,7353.07,4.5,ok,
zxip,soc_ip,zxip_top,delay_choice_deep_v3,1,18186,161253.40,-1.238,-14.822,4946.96,9.9,ok,
zxip,soc_ip,zxip_top,orfs_speed,0,18305,160806.73,-2.322,-32.219,5108.59,10.3,ok,
zxip,soc_ip,zxip_top,yosys_default,0,17998,158558.32,-1.936,-27.433,5879.73,10.3,ok,
zxip,soc_ip,zxip_top,delay_choice_deep_bb,0,18083,159854.56,-1.377,-18.583,5492.03,10.6,ok,
zxip,soc_ip,zxip_top,delay_choice_deep_v4,0,18052,160383.82,-1.996,-27.220,5340.56,10.7,ok,
zxip,soc_ip,zxip_top,delay_choice_deep,0,18305,161153.31,-2.322,-32.219,4965.22,10.8,ok,
zxip,soc_ip,zxip_top,delay_choice_deep_v2,0,18305,161153.31,-2.322,-32.219,4965.22,11.1,ok,
zxip,soc_ip,zxip_top,balanced_resyn,0,18211,156725.31,-1.865,-26.723,5334.71,11.8,ok,
zxip,soc_ip,zxip_top,area_safe,0,18382,157633.68,-1.879,-25.486,5760.43,12.4,ok,
zxip,soc_ip,zxip_top,area_classic,0,18381,157921.46,-1.879,-25.801,5455.29,12.8,ok,
zxip,soc_ip,zxip_top,area_lut6,0,18286,157088.16,-1.908,-25.738,6028.01,13.9,ok,
zxip,soc_ip,zxip_top,balanced_resyn2x,0,17916,156191.05,-1.877,-26.319,5416.32,15.7,ok,
zxip,soc_ip,zxip_top,delay_triple,0,18031,158832.33,-2.016,-28.249,4811.74,16.6,ok,
zxip,soc_ip,zxip_top,area_max,0,18052,157987.77,-1.880,-25.848,5424.97,18.0,ok,
zxip,soc_ip,zxip_top,delay_iter_heavy,0,17707,157572.37,-2.030,-27.133,5059.71,19.7,ok,
zxip,soc_ip,zxip_top,delay_aggressive,0,18191,156581.42,-1.875,-25.694,6335.98,22.9,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_choice_deep_v4,0,2811,26265.19,-0.652,-2.067,4862.23,1.6,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_choice_deep_v3,0,2998,28192.04,-0.817,-2.450,3556.19,1.6,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,orfs_speed,0,2917,26905.80,-1.134,-4.884,4029.61,1.6,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_choice_deep_bb,0,2796,25928.62,-0.754,-2.827,6971.49,1.7,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,balanced_resyn,0,2737,25557.01,-0.572,-1.754,4025.08,1.7,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_choice_deep,0,2917,26940.84,-1.134,-4.884,3978.04,1.7,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,area_safe,0,2698,25182.90,-0.327,-0.982,5190.51,1.7,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,yosys_default,0,2882,26013.70,-0.697,-2.090,5168.93,1.7,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,area_classic,0,2717,25146.62,-0.192,-0.576,4829.22,1.7,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_choice_deep_v2,0,2917,26940.84,-1.134,-4.884,3978.04,1.8,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,area_lut6,0,2606,25069.04,-0.912,-3.332,7359.92,1.9,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,balanced_resyn2x,1,2685,25149.12,0.117,0.000,4685.35,2.5,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_triple,0,2853,26332.76,-0.637,-1.940,3760.94,2.6,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,area_max,0,2674,24986.46,-0.397,-1.191,6084.75,2.7,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_iter_heavy,0,2815,26133.81,-1.296,-5.959,3687.56,3.0,ok,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_aggressive,0,2634,25065.29,-0.180,-0.541,5196.04,3.3,ok,
uart_apb_sys,soc_ip,uart_apb_sys,yosys_default,0,1801,15703.81,-1.130,-2.732,9965.85,0.7,ok,
uart_apb_sys,soc_ip,uart_apb_sys,delay_choice_deep_v4,0,1898,16016.61,3.087,0.000,5590.50,0.9,ok,
