design,category,top,recipe,is_winner,cells,area_um2,wns_ns,tns_ns,abc_delay_ps,runtime_s,status,error
uart_apb_sys,soc_ip,uart_apb_sys,delay_choice_deep_v3,0,1896,17285.33,3.866,0.000,2800.08,0.6,ok,
uart_apb_sys,soc_ip,uart_apb_sys,delay_choice_deep_bb,0,1879,15952.80,1.739,0.000,7106.37,0.6,ok,
uart_apb_sys,soc_ip,uart_apb_sys,balanced_resyn,0,1920,16273.11,3.540,0.000,3250.69,0.6,ok,
uart_apb_sys,soc_ip,uart_apb_sys,orfs_speed,0,1828,16713.53,3.968,0.000,2990.58,0.6,ok,
uart_apb_sys,soc_ip,uart_apb_sys,area_classic,0,1802,15712.57,-0.431,-0.550,9109.56,0.7,ok,
uart_apb_sys,soc_ip,uart_apb_sys,area_safe,0,1804,15732.59,-1.203,-2.838,9934.65,0.8,ok,
uart_apb_sys,soc_ip,uart_apb_sys,area_lut6,0,1792,15619.98,-1.130,-2.805,9982.24,0.8,ok,
uart_apb_sys,soc_ip,uart_apb_sys,delay_choice_deep,0,1828,17138.94,3.968,0.000,2959.09,0.8,ok,
uart_apb_sys,soc_ip,uart_apb_sys,delay_choice_deep_v2,0,1828,17138.94,3.968,0.000,2959.09,0.9,ok,
uart_apb_sys,soc_ip,uart_apb_sys,balanced_resyn2x,0,1883,16041.64,3.542,0.000,3274.81,0.9,ok,
uart_apb_sys,soc_ip,uart_apb_sys,area_max,0,1777,15594.96,-0.682,-1.705,9746.67,1.0,ok,
uart_apb_sys,soc_ip,uart_apb_sys,delay_triple,0,1827,16489.56,3.968,0.000,2922.54,1.2,ok,
uart_apb_sys,soc_ip,uart_apb_sys,delay_iter_heavy,1,1828,16917.48,3.971,0.000,2807.50,1.3,ok,
uart_apb_sys,soc_ip,uart_apb_sys,delay_aggressive,0,1779,15606.22,0.105,0.000,8698.04,1.3,ok,
