design,category,top,recipe,is_winner,cells,area_um2,wns_ns,tns_ns,abc_delay_ps,runtime_s,status,error,final_wns_slow,final_tns_slow,final_area_um2
alu32,datapath,alu32,yosys_default@adder=han-carlson,0,2071,11103.15,-1.729,-23.829,8422.22,0.8,ok,,,,
alu32,datapath,alu32,area_lut6@adder=han-carlson,0,2051,11010.56,-2.235,-26.859,9005.64,1.3,ok,,,,
alu32,datapath,alu32,balanced_resyn2x@adder=han-carlson,0,1995,10717.78,-1.957,-18.922,8621.04,1.9,ok,,,,
alu32,datapath,alu32,delay_map@adder=sklansky,0,2444,11648.67,0.600,0.000,6191.77,1.0,ok,,,,
alu32,datapath,alu32,delay_choice_deep_v3@adder=sklansky,0,2095,11030.58,-1.788,-14.325,8692.93,0.9,ok,,,,
alu32,datapath,alu32,delay_map_resyn@adder=sklansky,0,2283,10917.97,-1.335,-6.422,8014.43,1.2,ok,,,,
alu32,datapath,alu32,delay_syn2@adder=sklansky,0,2045,11539.82,-1.033,-6.240,7733.43,0.9,ok,,,,
alu32,datapath,alu32,delay_choice_deep@adder=sklansky,0,2045,10821.63,-1.702,-15.633,8686.55,1.0,ok,,,,
alu32,datapath,alu32,delay_choice_deep_bb@adder=sklansky,0,2018,10968.02,-0.869,-0.906,7583.41,0.9,ok,,,,
alu32,datapath,alu32,delay_choice_deep_v2@adder=sklansky,0,2045,10821.63,-1.702,-15.633,8686.55,1.0,ok,,,,
alu32,datapath,alu32,area_max@adder=han-carlson,0,1994,10829.14,-3.134,-34.517,9617.33,2.0,ok,,,,
alu32,datapath,alu32,balanced_resyn@adder=sklansky,0,1978,10770.33,-2.076,-16.535,8789.65,1.3,ok,,,,
alu32,datapath,alu32,delay_choice_deep_v4@adder=sklansky,0,2030,11041.84,-0.858,-1.177,7457.09,0.8,ok,,,,
alu32,datapath,alu32,area_classic@adder=sklansky,0,2053,10800.36,-2.635,-30.486,9404.15,1.1,ok,,,,
alu32,datapath,alu32,delay_triple@adder=sklansky,0,2038,10821.63,-0.755,-2.412,7534.32,1.7,ok,,,,
alu32,datapath,alu32,area_safe@adder=sklansky,0,2031,11051.85,-1.796,-15.161,8438.57,1.2,ok,,,,
alu32,datapath,alu32,orfs_area@adder=sklansky,0,2164,12607.09,0.112,0.000,6489.26,1.0,ok,,,,
alu32,datapath,alu32,delay_aggressive@adder=han-carlson,0,2016,10924.23,-2.749,-27.444,9349.34,2.7,ok,,,,
alu32,datapath,alu32,balanced_resyn2x@adder=sklansky,0,1939,10780.34,-3.076,-27.607,9637.83,1.8,ok,,,,
alu32,datapath,alu32,yosys_default@adder=sklansky,0,2053,10999.30,-2.499,-27.162,9020.77,0.8,ok,,,,
alu32,datapath,alu32,orfs_speed@adder=sklansky,0,2045,10900.45,-1.808,-15.178,8785.92,0.9,ok,,,,
alu32,datapath,alu32,area_lut6@adder=sklansky,0,2021,10941.74,-2.535,-24.494,9176.34,1.3,ok,,,,
alu32,datapath,alu32,delay_iter_heavy@adder=sklansky,0,2061,10961.76,-0.777,-2.675,7510.79,2.1,ok,,,,
alu32,datapath,alu32,delay_map@booth,0,2453,11762.53,0.732,0.000,6194.01,1.0,ok,,,,
alu32,datapath,alu32,delay_choice_deep_v3@booth,0,2051,11124.42,-1.753,-8.024,8391.89,0.9,ok,,,,
alu32,datapath,alu32,delay_map_resyn@booth,0,2257,10998.05,-1.314,-6.559,8022.05,1.2,ok,,,,
alu32,datapath,alu32,delay_choice_deep@booth,0,2064,10895.45,-1.872,-9.672,8565.83,0.9,ok,,,,
alu32,datapath,alu32,balanced_resyn@booth,0,1977,10719.03,-2.508,-15.271,9155.43,1.2,ok,,,,
alu32,datapath,alu32,delay_syn2@booth,0,2038,11644.92,-1.227,-2.173,7585.55,0.9,ok,,,,
alu32,datapath,alu32,delay_choice_deep_v2@booth,0,2064,10897.95,-1.898,-9.617,8455.35,0.9,ok,,,,
alu32,datapath,alu32,area_max@adder=sklansky,0,1978,11003.05,-2.735,-29.404,9428.44,1.8,ok,,,,
alu32,datapath,alu32,delay_choice_deep_bb@booth,0,2019,10954.26,-1.766,-11.889,8632.31,1.0,ok,,,,
alu32,datapath,alu32,delay_aggressive@adder=sklansky,0,1997,10894.20,-3.019,-28.900,9587.29,2.5,ok,,,,
alu32,datapath,alu32,delay_triple@booth,0,2020,10870.43,-0.922,-2.070,7656.44,1.6,ok,,,,
alu32,datapath,alu32,delay_choice_deep_v4@booth,0,2015,11113.16,-1.100,-1.986,7697.92,0.9,ok,,,,
alu32,datapath,alu32,orfs_area@booth,0,2139,12732.21,-0.485,-0.589,6812.25,1.1,ok,,,,
alu32,datapath,alu32,orfs_speed@booth,0,2064,10884.19,-1.947,-10.541,8501.65,0.9,ok,,,,
alu32,datapath,alu32,area_classic@booth,0,2004,10765.32,-2.427,-26.962,9112.10,1.2,ok,,,,
alu32,datapath,alu32,area_safe@booth,0,2051,10795.35,-2.879,-33.004,9502.55,1.4,ok,,,,
alu32,datapath,alu32,delay_iter_heavy@booth,0,2001,10636.45,-1.628,-5.097,8260.44,2.1,ok,,,,
alu32,datapath,alu32,yosys_default@booth,0,2064,11001.80,-3.402,-29.322,9544.78,0.9,ok,,,,
alu32,datapath,alu32,area_lut6@booth,0,2039,10936.74,-2.555,-25.585,9075.45,1.4,ok,,,,
alu32,datapath,alu32,balanced_resyn2x@booth,0,1985,10715.28,-2.429,-17.918,9099.93,1.8,ok,,,,
alu32,datapath,alu32,delay_choice_deep_v3@booth+adder=kogge-stone,0,2150,11547.32,-0.563,-1.355,7370.09,0.9,ok,,,,
alu32,datapath,alu32,delay_map@booth+adder=kogge-stone,0,2664,12759.74,1.070,0.000,5802.76,1.1,ok,,,,
alu32,datapath,alu32,delay_map_resyn@booth+adder=kogge-stone,0,2418,11649.92,0.101,0.000,6773.13,1.2,ok,,,,
alu32,datapath,alu32,delay_choice_deep@booth+adder=kogge-stone,0,2087,11150.69,-1.669,-13.131,8335.92,1.1,ok,,,,
alu32,datapath,alu32,area_max@booth,0,1985,10830.39,-2.862,-28.902,9540.73,1.9,ok,,,,
alu32,datapath,alu32,balanced_resyn@booth+adder=kogge-stone,0,2041,11349.64,-1.380,-7.081,7926.08,1.2,ok,,,,
alu32,datapath,alu32,delay_syn2@booth+adder=kogge-stone,0,2249,12585.82,0.706,0.000,6006.23,1.0,ok,,,,
alu32,datapath,alu32,delay_choice_deep_v2@booth+adder=kogge-stone,0,2087,11150.69,-1.669,-13.131,8335.92,1.1,ok,,,,
alu32,datapath,alu32,delay_choice_deep_bb@booth+adder=kogge-stone,0,2126,11474.76,-0.549,-1.505,7392.62,1.0,ok,,,,
alu32,datapath,alu32,delay_choice_deep_v4@booth+adder=kogge-stone,0,2184,11693.72,-0.331,-0.480,7246.32,1.0,ok,,,,
alu32,datapath,alu32,delay_triple@booth+adder=kogge-stone,0,2070,11408.44,-0.868,-2.413,7405.08,1.8,ok,,,,
alu32,datapath,alu32,delay_aggressive@booth,0,2001,10844.15,-2.724,-27.100,9314.20,2.6,ok,,,,
alu32,datapath,alu32,area_safe@booth+adder=kogge-stone,0,2054,11239.53,-1.681,-12.856,8101.87,1.2,ok,,,,
alu32,datapath,alu32,orfs_area@booth+adder=kogge-stone,0,2197,13160.12,-0.233,-0.233,6468.48,1.2,ok,,,,
alu32,datapath,alu32,area_classic@booth+adder=kogge-stone,0,2074,11188.23,-2.223,-21.871,8615.33,1.2,ok,,,,
alu32,datapath,alu32,balanced_resyn2x@booth+adder=kogge-stone,0,2034,10779.09,-1.807,-12.368,8716.12,1.9,ok,,,,
alu32,datapath,alu32,orfs_speed@booth+adder=kogge-stone,0,2087,11135.68,-1.675,-14.453,8348.71,0.9,ok,,,,
alu32,datapath,alu32,area_lut6@booth+adder=kogge-stone,0,2080,11244.53,-1.383,-10.024,7888.87,1.3,ok,,,,
alu32,datapath,alu32,yosys_default@booth+adder=kogge-stone,0,2137,11287.08,-1.575,-16.667,8470.54,0.8,ok,,,,
alu32,datapath,alu32,delay_iter_heavy@booth+adder=kogge-stone,0,2052,11115.66,-0.770,-2.852,7452.83,2.2,ok,,,,
alu32,datapath,alu32,area_max@booth+adder=kogge-stone,0,2045,10822.88,-2.401,-25.606,8969.12,1.7,ok,,,,
alu32,datapath,alu32,delay_aggressive@booth+adder=kogge-stone,0,2064,10910.46,-2.984,-37.199,9567.97,2.4,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v3,0,1849,12760.99,-0.667,-2.191,8071.68,0.5,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep,0,1826,12390.63,-0.435,-1.823,8099.35,0.6,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_syn2,0,2132,13160.12,-1.688,-5.185,9102.21,0.6,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v4,0,1905,12669.65,-1.699,-7.859,9222.78,0.7,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_bb,0,1915,12730.96,-1.740,-6.693,9384.23,0.7,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v2,0,1826,12390.63,-0.435,-1.823,8099.35,0.7,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_map,0,4199,20694.85,0.593,0.000,6928.90,0.7,ok,,,,
mul16_pipe,datapath,mul16_pipe,orfs_area,0,2122,13609.30,-0.473,-0.694,8022.13,0.9,ok,,,,
mul16_pipe,datapath,mul16_pipe,balanced_resyn,0,1860,12463.20,-0.411,-0.667,8087.58,0.9,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_safe,0,1856,12325.57,-3.242,-18.920,10740.58,0.9,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_map_resyn,0,2997,15353.48,0.491,0.000,7121.98,0.9,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_lut6,0,1851,12265.51,-3.226,-18.560,10799.00,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,orfs_speed,0,1826,12390.63,-0.435,-1.823,8099.35,0.5,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_classic,0,1852,12220.47,-3.280,-23.844,10776.83,1.1,ok,,,,
mul16_pipe,datapath,mul16_pipe,yosys_default,0,1898,12383.13,-3.324,-23.927,10892.57,0.5,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_triple,0,1871,12426.92,-0.706,-3.904,8270.90,1.2,ok,,,,
mul16_pipe,datapath,mul16_pipe,balanced_resyn2x,0,1876,12494.48,-1.179,-4.471,8491.98,1.5,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_iter_heavy,0,1864,12370.61,-0.550,-2.827,8244.83,1.6,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_map_resyn@adder=kogge-stone,0,3705,17625.65,0.967,0.000,6477.90,1.1,ok,,,,
mul16_pipe,datapath,mul16_pipe,balanced_resyn@adder=kogge-stone,0,1946,13071.29,-0.612,-0.949,7858.77,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v3@adder=kogge-stone,0,1919,13127.59,-0.262,-0.387,7825.76,1.2,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_max,0,1892,12512.00,-3.045,-19.411,10338.18,1.9,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_syn2@adder=kogge-stone,0,2288,14916.81,0.311,0.000,7324.98,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_safe@adder=kogge-stone,0,1896,12704.68,-1.532,-9.330,9048.94,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_map@adder=kogge-stone,0,4390,21743.35,0.888,0.000,6598.52,1.6,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep@adder=kogge-stone,0,1897,12982.45,-0.138,-0.196,7745.51,1.4,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_aggressive,0,1875,12533.27,-2.497,-15.905,9955.20,2.3,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v2@adder=kogge-stone,0,1897,12982.45,-0.138,-0.196,7745.51,1.4,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_bb@adder=kogge-stone,0,1981,13352.81,0.018,0.000,7786.45,1.3,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_classic@adder=kogge-stone,0,1911,12588.32,-2.394,-15.834,9872.17,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v4@adder=kogge-stone,0,1979,13563.01,-0.424,-0.479,7876.79,1.2,ok,,,,
mul16_pipe,datapath,mul16_pipe,balanced_resyn2x@adder=kogge-stone,0,1925,12887.36,-0.507,-0.944,7876.34,1.6,ok,,,,
mul16_pipe,datapath,mul16_pipe,yosys_default@adder=kogge-stone,0,1948,12755.98,-1.848,-8.201,9342.38,0.6,ok,,,,
mul16_pipe,datapath,mul16_pipe,orfs_area@adder=kogge-stone,0,2259,14760.41,0.031,0.000,7409.05,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_lut6@adder=kogge-stone,0,1882,12529.52,-2.442,-15.998,9833.38,1.1,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_triple@adder=kogge-stone,0,1965,13081.30,-0.277,-0.341,7768.58,2.2,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v3@adder=han-carlson,0,1872,12872.35,-0.509,-1.166,8010.54,0.8,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_map@adder=han-carlson,0,4251,21215.35,0.781,0.000,6739.85,1.1,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_map_resyn@adder=han-carlson,0,3454,17153.95,0.687,0.000,6780.97,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,balanced_resyn@adder=han-carlson,0,1885,12745.97,-0.415,-0.784,7949.67,0.9,ok,,,,
mul16_pipe,datapath,mul16_pipe,orfs_speed@adder=kogge-stone,0,1897,12918.64,-0.151,-0.249,7837.89,1.3,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep@adder=han-carlson,0,1864,12730.96,-0.444,-0.653,7915.53,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_iter_heavy@adder=kogge-stone,0,1955,12933.65,-0.585,-1.739,8059.98,2.7,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_syn2@adder=han-carlson,0,2164,14486.39,-0.007,-0.007,7466.02,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v2@adder=han-carlson,0,1864,12730.96,-0.444,-0.653,7915.53,1.1,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_bb@adder=han-carlson,0,1926,13261.47,-0.219,-0.509,7838.18,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_aggressive@adder=kogge-stone,0,1916,12617.10,-2.359,-13.733,10056.42,2.5,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_max@adder=kogge-stone,0,1926,12633.37,-3.013,-17.523,10408.62,1.8,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v4@adder=han-carlson,0,1924,13336.54,-0.242,-0.469,7884.68,0.9,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_triple@adder=han-carlson,0,1879,12557.04,-0.447,-1.250,8034.59,1.7,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_safe@adder=han-carlson,0,1857,12329.32,-3.176,-21.242,10777.24,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,yosys_default@adder=han-carlson,0,1906,12523.26,-2.946,-18.622,10605.16,0.5,ok,,,,
mul16_pipe,datapath,mul16_pipe,orfs_area@adder=han-carlson,0,2193,14351.26,0.111,0.000,7472.26,0.9,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_classic@adder=han-carlson,0,1848,12345.59,-3.105,-22.149,10527.29,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,balanced_resyn2x@adder=han-carlson,0,1864,12562.05,-0.282,-1.292,7942.75,1.7,ok,,,,
mul16_pipe,datapath,mul16_pipe,orfs_speed@adder=han-carlson,0,1864,12730.96,-0.444,-0.653,7915.53,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_lut6@adder=han-carlson,0,1851,12298.04,-2.845,-16.608,10445.09,1.2,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v3@adder=sklansky,0,1884,12963.68,-0.357,-0.643,7901.95,0.8,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_iter_heavy@adder=han-carlson,0,1899,12812.29,-0.708,-3.105,8165.31,2.1,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_map_resyn@adder=sklansky,0,3183,16152.99,0.680,0.000,6830.01,1.1,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_map@adder=sklansky,0,4349,21420.54,0.787,0.000,6745.49,1.1,ok,,,,
mul16_pipe,datapath,mul16_pipe,balanced_resyn@adder=sklansky,0,1886,12674.66,-0.290,-0.656,7883.88,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep@adder=sklansky,0,1892,12856.08,-0.194,-0.440,7872.60,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_bb@adder=sklansky,0,1930,13023.74,-0.595,-3.769,8314.04,0.8,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_syn2@adder=sklansky,0,2152,13744.43,-0.627,-1.995,8043.17,0.9,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v2@adder=sklansky,0,1892,12996.21,-0.153,-0.217,7816.59,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_max@adder=han-carlson,0,1869,12265.51,-3.586,-25.992,11236.29,1.8,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_safe@adder=sklansky,0,1859,12378.12,-2.802,-19.946,10426.41,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_aggressive@adder=han-carlson,0,1877,12434.43,-2.901,-16.121,10114.62,2.6,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v4@adder=sklansky,0,1923,13427.88,-0.602,-2.632,8089.78,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v3@booth,0,1165,9207.58,-0.150,-0.374,7764.32,0.4,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_triple@adder=sklansky,0,1898,12755.98,-0.455,-0.907,7893.88,1.7,ok,,,,
mul16_pipe,datapath,mul16_pipe,orfs_area@adder=sklansky,0,2185,14383.80,-0.239,-0.548,7605.82,0.9,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_classic@adder=sklansky,0,1874,12281.78,-2.256,-16.284,10033.57,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,yosys_default@adder=sklansky,0,1918,12525.76,-2.878,-22.695,10220.66,0.6,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_map@booth,0,2437,13775.71,0.832,0.000,6776.05,0.6,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_lut6@adder=sklansky,0,1857,12311.81,-2.401,-15.937,10036.87,1.1,ok,,,,
mul16_pipe,datapath,mul16_pipe,orfs_speed@adder=sklansky,0,1892,12891.11,-0.182,-0.379,7881.92,0.9,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_map_resyn@booth,0,2103,11846.36,1.008,0.000,6538.81,0.7,ok,,,,
mul16_pipe,datapath,mul16_pipe,balanced_resyn2x@adder=sklansky,0,1879,12495.73,-0.684,-2.587,8151.62,1.7,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep@booth,0,1166,9121.25,-0.186,-0.357,7845.64,0.5,ok,,,,
mul16_pipe,datapath,mul16_pipe,balanced_resyn@booth,0,1200,9042.42,-0.249,-0.353,7908.92,0.6,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_iter_heavy@adder=sklansky,0,1897,12688.42,-0.837,-2.955,8219.59,2.1,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v2@booth,0,1166,9158.78,-0.150,-0.261,7815.30,0.5,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_bb@booth,0,1165,8928.56,-1.553,-9.306,9026.89,0.5,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_choice_deep_v4@booth,0,1174,9390.26,-0.778,-3.632,8249.65,0.5,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_triple@booth,0,1160,9173.80,0.041,0.000,7753.30,1.0,ok,,,,
mul16_pipe,datapath,mul16_pipe,delay_syn2@booth,0,1958,12459.45,0.003,0.000,7490.38,0.7,ok,,,,
mul16_pipe,datapath,mul16_pipe,area_safe@booth,0,1220,9042.42,-2.914,-20.801,10487.14,0.8,ok,,,,
